,Unnamed: 0,prefix,input_text,target_text
8127,8127,webNLG,Knowledge | knowledge_skills | associated technical standards && Knowledge | knowledge_skills | processes && Knowledge | knowledge_skills | relevant legislation && Knowledge | knowledge_areas | electrical maintenance practices,"Knowledge of electrical maintenance practices, associated technical standards, processes and relevant legislation"
8128,8128,webNLG,Experience | knowledge_skills | use of “ Safe Systems of Work ” ( PTW ) including their procedures && Experience | Experience_skills | the && Experience | Experience_skills | control and use of “ Safe Systems of Work ” ( PTW ) including their procedures,Experience in the control and use of “Safe Systems of Work” (PTW) including their procedures
8129,8129,webNLG,Previous experience | Experience_skills | a customer service, Previous experience in a customer service or administrative role
8130,8130,webNLG,Proficient | knowledge_skills | the use of all Microsoft Office Packages,Proficient in the use of all Microsoft Office Packages
8131,8131,webNLG,Be knowledgeable | knowledge_skills | all Costa products && Be knowledgeable | knowledge_skills | seasonal ranges,"Be knowledgeable and confident about all Costa products, after all its not just amazing coffee we sell, don’t forget our teas, frostinos, seasonal ranges and much more"
8132,8132,webNLG,Relevant experience | Experience_skills | Hedge Fund selection && Relevant experience | Experience_skills | Capital Market research / sales,Relevant experience in Hedge Fund selection or in Capital Market research/ sales
8133,8133,webNLG,Der | knowledge_skills | highly valued && Der | Experience_skills | highly valued,Derivatives experience also highly valued
8134,8134,webNLG,Knowledge | knowledge_skills | Skills,Knowledge and Skills
8135,8135,webNLG,Proficiency | knowledge_skills | figures && ability | knowledge_skills | maintain accuracy && ability | knowledge_skills | be detail orientated while complying with deadlines,Proficiency with figures and the ability to maintain accuracy and be detail orientated while complying with deadlines
8136,8136,webNLG,Previous experience | Experience_areas | the oil and gas / petrochemical industry && Previous experience | Experience_areas | a similar,Previous experience in the oil and gas/petrochemical industry in a similar or equivalent role
8137,8137,webNLG,Knowledge | knowledge_skills | lab duties && Knowledge | knowledge_skills | procedures && Knowledge | knowledge_skills | basic oil and gas analysis,"Knowledge of lab duties, procedures and basic oil and gas analysis"
8138,8138,webNLG,Familiarity | knowledge_skills | CMMS && Familiarity | knowledge_skills | SAP && Familiarity | knowledge_skills | equivalent work management system,Familiarity of CMMS – SAP or equivalent work management system
8139,8139,webNLG,Good understanding | knowledge_skills | process safety rules && Good understanding | knowledge_skills | regulations,Good understanding of process safety rules and regulations
8140,8140,webNLG,Giving knowledge | knowledge_skills | those with medical conditions," Giving knowledge and power to those with medical conditions, while saving clinicians time, energy, and valuable resources"
8141,8141,webNLG,Excellent working knowledge | knowledge_skills | ISO 13485 && Excellent working knowledge | knowledge_skills | 21 CFR Part 820 && Excellent working knowledge | knowledge_skills | MDR 2017 / 745 && Excellent working knowledge | knowledge_skills | ISO 14971," Excellent working knowledge of ISO 13485, 21 CFR Part 820, MDR 2017/745, ISO 14971"
8142,8142,webNLG,Experience | Experience_skills | Medical Devices, Experience with Medical Devices
8143,8143,webNLG,Ability | knowledge_skills | manage multiple projects at once, Ability to manage multiple projects at once
8144,8144,webNLG,Academic background | degree_in | healthcare && Academic background | degree_in | medical device && Academic background | degree_in | pharmaceuticals," Academic background in healthcare, medical device or pharmaceuticals"
8145,8145,webNLG,Experience | Experience_skills | Good Clinical Practice, Experience in Good Clinical Practice
8146,8146,webNLG,Experience | Experience_skills | Software as a Medical Device ( SaMD ), Experience of Software as a Medical Device (SaMD)
8147,8147,webNLG,Strong | knowledge_skills | Agile processes && Strong | knowledge_skills | relevant data platform technologies and infrastructure," Strong knowledge development lifecycles, Agile processes and relevant data platform technologies and infrastructure"
8148,8148,webNLG,Knowledge | knowledge_skills | Big Data querying tools && Knowledge | knowledge_skills | Pig && Knowledge | knowledge_skills | Hive && Knowledge | knowledge_skills | Python && Knowledge | knowledge_skills | Cosmos && experience | Experience_skills | Pig && experience | Experience_skills | Hive && experience | Experience_skills | Python && experience | Experience_skills | NoSQL databases && experience | Experience_skills | HBase && experience | Experience_skills | Cassandra && experience | Experience_skills | MongoDB && experience | Experience_skills | Cosmos,"Knowledge of Big Data querying tools, such as Pig, Hive, Python, or R and experience with NoSQL databases, such as HBase, Cassandra, MongoDB, Cosmos"
8149,8149,webNLG,Knowledge | knowledge_areas | various ETL techniques and frameworks && Knowledge | knowledge_areas | Azure Data Factory / Flume / Apache airflow,"Knowledge of various ETL techniques and frameworks, such as Azure Data Factory / Flume / Apache airflow"
8150,8150,webNLG,able | knowledge_skills | demonstrate high analytical ability && Previous experience | Experience_skills | an analytical / insight role, Previous experience in an analytical/insight role or able to demonstrate high analytical ability
8151,8151,webNLG,Familiarity | knowledge_skills | business intelligence && Familiarity | knowledge_skills | data visualisation tools && Familiarity | knowledge_skills | PowerBI && Familiarity | knowledge_skills | Tableau && Familiarity | knowledge_skills | Qlikview && ability | knowledge_skills | interrogate and analyse data,"Familiarity with business intelligence and data visualisation tools such as PowerBI, Tableau, Qlikview, plus the ability to interrogate and analyse data"
8152,8152,webNLG,Ability | knowledge_skills | work within a highly regulated sector with an && Ability | knowledge_skills | standard motor insurance sectors && an understanding | knowledge_skills | standard motor insurance sectors,Ability to work within a highly regulated sector with an understanding of retail insurance and standard motor insurance sectors
8153,8153,webNLG,"Ability | knowledge_skills | work in a fast paced , agile environment","Ability to work in a fast paced, agile environment"
8154,8154,webNLG,Experience | Experience_skills | a commercial occupational health setting,"Experience in a commercial occupational health setting, particularly with exposure to case management and health surveillance is advantageous"
8155,8155,webNLG,Giving knowledge | knowledge_skills | those with medical conditions," Giving knowledge and power to those with medical conditions, while saving clinicians time, energy, and valuable resources"
8156,8156,webNLG,Proven work experience | Experience_skills | a related role, Proven work experience in a related role
8157,8157,webNLG,Experience | Experience_skills | guiding external stakeholders through the solution design process && Experience | Experience_skills | providing creative recommendations, Experience guiding external stakeholders through the solution design process and providing creative recommendations
8158,8158,webNLG,The ability | knowledge_skills | easily transition between a conceptual and meticulous approach depending on the stage of delivery, The ability to easily transition between a conceptual and meticulous approach depending on the stage of delivery
8159,8159,webNLG,Previous experience | Experience_skills | digital health && Previous experience | Experience_skills | the Life Sciences && Previous experience | Experience_areas | digital health && Previous experience | Experience_areas | the Life Sciences," Previous experience in digital health, either in the Life Sciences or Healthcare sectors"
8160,8160,webNLG,Hands on experience | Experience_skills | software development, Hands on experience in software development e
8161,8161,webNLG,Ability | knowledge_skills | communicate effectively and substantiate your design directions, Ability to communicate effectively and substantiate your design directions
8162,8162,webNLG,Knowledge | knowledge_skills | animation && experience | Experience_skills | animation," Knowledge or experience with animation is a plus, but not required"
8163,8163,webNLG,Understanding | knowledge_skills | branding && Understanding | knowledge_skills | brand identity, Understanding of branding and brand identity
8164,8164,webNLG,Knowledge | knowledge_skills | production skills, Knowledge of production skills and exposure to HTML
8165,8165,webNLG,Experience | Experience_skills | marketing automation, Experience with marketing automation and CRM platforms (Eloqua and Microsoft Dynamics a plus)
8166,8166,webNLG,an | knowledge_skills | Twitter && an | knowledge_skills | Instagram && an | knowledge_skills | TikTok && an | knowledge_skills | pick - up and experiment with && aptitude | knowledge_skills | pick - up and experiment with && eagerness | knowledge_skills | pick - up and experiment with," A good knowledge of social media, specifically Facebook, Twitter, Instagram and TikTok and an aptitude and eagerness to pick-up and experiment with emerging platforms"
8167,8167,webNLG,Good understanding | knowledge_skills | Adobe Creative Cloud facilities && Good understanding | knowledge_skills | Premiere Pro && Good understanding | knowledge_skills | Photoshop && Good understanding | knowledge_skills | the creation and manipulation of digital video and image assets, Good understanding of Adobe Creative Cloud facilities including Premiere Pro and Photoshop and the creation and manipulation of digital video and image assets
8168,8168,webNLG,Ack | knowledge_skills | learn from them, Acknowledge mistakes and learn from them
8169,8169,webNLG,The desire | knowledge_skills | move quickly && The desire | knowledge_skills | be afraid of failure && The desire | knowledge_skills | be inspired by challenges && The desire | knowledge_skills | be a," The desire to move quickly, not be afraid of failure and be inspired by challenges; be a learner by nature and seek new information and inspiration to drive progress, collaboration, and remarkable outcomes"
8170,8170,webNLG,Knowledge | knowledge_skills | brand && Knowledge | knowledge_skills | marketing && Knowledge | knowledge_skills | digital strategy && Knowledge | knowledge_skills | how they impact business outcomes && passion | knowledge_skills | digital strategy && passion | knowledge_skills | how they impact business outcomes && Knowledge | knowledge_areas | brand && Knowledge | knowledge_areas | marketing && Knowledge | knowledge_areas | digital strategy && Knowledge | knowledge_areas | how they impact business outcomes && passion | knowledge_areas | digital strategy && passion | knowledge_areas | how they impact business outcomes," Knowledge of and passion for brand, marketing and digital strategy and how they impact business outcomes"
8171,8171,webNLG,Knowledge | knowledge_skills | helping financial services clients transform their businesses in the face of disruption && passion | knowledge_skills | helping financial services clients transform their businesses in the face of disruption, Knowledge of and passion for helping financial services clients transform their businesses in the face of disruption
8172,8172,webNLG,Ability | knowledge_skills | develop a strategy && Ability | knowledge_skills | execute the tactical implementation of that strategy," Ability to develop a strategy, as well as execute the tactical implementation of that strategy"
8173,8173,webNLG,"Prior experience | Experience_skills | leading teams && Prior experience | Experience_skills | enhancing team success through guidance , leadership and active participation in internal and external project teams"," Prior experience leading teams and enhancing team success through guidance, leadership and active participation in internal and external project teams"
8174,8174,webNLG,Ability | knowledge_skills | cultivate existing and new client relationships resulting in the sale or project work, Ability to cultivate existing and new client relationships resulting in the sale or project work
8175,8175,webNLG,Understanding | knowledge_skills | agile && Understanding | knowledge_areas | agile && Understanding | knowledge_areas | other test - and - learn or design - thinking methodologies to, Understanding of agile or other test-and-learn or design-thinking methodologies to co-create with audiences and quickly develop testable materials
8176,8176,webNLG,Experience | Experience_skills | distributed systems, Experience with distributed systems
8177,8177,webNLG,Good knowledge | knowledge_skills | Continuous Integration ( CI / CD ) && Good knowledge | knowledge_skills | Build systems, Good knowledge of Continuous Integration (CI/CD) and Build systems
8178,8178,webNLG,Basic Technical knowledge | knowledge_skills | digital environment && Basic Technical knowledge | knowledge_skills | Mobile && Basic Technical knowledge | knowledge_skills | Web && Basic Technical knowledge | knowledge_skills | Apps && Basic Technical knowledge | knowledge_skills | APIs && Basic Technical knowledge | knowledge_skills | Messaging && Basic Technical knowledge | knowledge_skills | Databases," Basic Technical knowledge of digital environment including Mobile, Web, Apps, APIs, Messaging, Databases"
8179,8179,webNLG,Experience | Experience_skills | working with distributed teams, Experience working with distributed teams
8180,8180,webNLG,Experience | Experience_skills | multi - language applications, Experience in multi-language applications
8181,8181,webNLG,Experience | Experience_skills | implementing solutions using AWS and or Azure, Experience implementing solutions using AWS and or Azure
8182,8182,webNLG,Your work experience | Experience_skills | a customer facing role," Your work experience and skills learnt in a customer facing role with be imperative to your success, this can be from any industry"
8183,8183,webNLG,Ability | knowledge_skills | embrace && Ability | knowledge_skills | demonstrate courage and resilience in an ever - changing environment,Ability to embrace and adapt to change in a positive manner and demonstrate courage and resilience in an ever-changing environment
8184,8184,webNLG,The ability | knowledge_skills | remain focussed on priorities when dealing with conflicting demands,The ability to remain focussed on priorities when dealing with conflicting demands
8185,8185,webNLG,Giving knowledge | knowledge_skills | those with medical conditions," Giving knowledge and power to those with medical conditions, while saving clinicians time, energy, and valuable resources"
8186,8186,webNLG,expert knowledge | knowledge_skills | what it takes to succeed in different markets / geographies && Experience | Experience_skills | working internationally in a customer success role with, Experience working internationally in a customer success role with expert knowledge of what it takes to succeed in different markets/geographies
8187,8187,webNLG,Experience | Experience_skills | working in regulated environment && Experience | Experience_skills | ensuring that robust quality management systems are in place and observed in practice, Experience working in regulated environment and of ensuring that robust quality management systems are in place and observed in practice
8188,8188,webNLG,Experience | Experience_skills | customer success / experience && Experience | Experience_skills | learning management systems, Experience in customer success/experience and learning management systems
8189,8189,webNLG,Specific experience | Experience_skills | implementing healthcare at home or remote patient monitoring solutions, Specific experience in implementing healthcare at home or remote patient monitoring solutions
8190,8190,webNLG,Experience | Experience_skills | regulated medical products && Experience | Experience_skills | the MHRA processes for regulating digital health products, Experience with regulated medical products and the MHRA processes for regulating digital health products
8191,8191,webNLG,Experience | Experience_skills | working in a similar pricing role is essential, Experience working in a similar pricing role is essential
8192,8192,webNLG,Knowledge and | knowledge_skills | general insurance products && Knowledge and | knowledge_skills | financial processes && understanding | knowledge_skills | general insurance products && understanding | knowledge_skills | financial processes,Knowledge and understanding of general insurance products and financial processes
8193,8193,webNLG,Focusing | knowledge_skills | automation and code quality && Focusing | knowledge_skills | working with automated release pipelines and automated test packs to ensure a highly efficient and quality product is shipped to our users,"Focusing on automation and code quality, working with automated release pipelines and automated test packs to ensure a highly efficient and quality product is shipped to our users"
8194,8194,webNLG,Proven development experience | Experience_skills | Salesforce && Proven development experience | Experience_skills | Certified Salesforce Platform Developer 1," Proven development experience with Salesforce, Certified Salesforce Platform Developer 1"
8195,8195,webNLG,"Solid understanding | knowledge_areas | , && Solid understanding | knowledge_areas | Salesforce architecture && Solid understanding | knowledge_areas | best practice && Solid understanding | Experience_areas | , && Solid understanding | Experience_areas | Salesforce architecture && Solid understanding | Experience_areas | best practice","Solid understanding of, and detailed experience with, Salesforce architecture and best practice"
8196,8196,webNLG,Prior experience | Experience_skills | configuration && Prior experience | Experience_skills | process automation && Prior experience | Experience_skills | Flows && Prior experience | Experience_skills | Process Builder,Prior experience in configuration and process automation such as Flows and Process Builder
8197,8197,webNLG,"Proven experience | Experience_skills | Integrating Salesforce with other applications via real - time , batch , sync / async","Proven experience Integrating Salesforce with other applications via real-time, batch, sync/async"
8198,8198,webNLG,Operating knowledge | knowledge_skills | complete Software Development Lifecycle && Operating knowledge | knowledge_skills | Release Management Testing,Operating knowledge of complete Software Development Lifecycle including Release Management Testing and Deployment
8199,8199,webNLG,Experience | Experience_skills | working in a product - centric organisation preferred,Experience working in a product-centric organisation preferred
8200,8200,webNLG,Experience | Experience_skills | developing robust predictive models using either traditional actuarial techniques or machine learn, Experience developing robust predictive models using either traditional actuarial techniques or machine learn
8201,8201,webNLG,knowledge | knowledge_skills | tools && knowledge | knowledge_skills | Emblem && knowledge | knowledge_skills | R && knowledge | knowledge_skills | Python && knowledge | knowledge_skills | SAS && knowledge | knowledge_skills | SQL && knowledge | knowledge_skills | Excel VBA && knowledge | knowledge_skills | other analytical language / tools && Proven experience | Experience_skills | tools && Proven experience | Experience_skills | Emblem && Proven experience | Experience_skills | R && Proven experience | Experience_skills | Python && Proven experience | Experience_skills | SAS && Proven experience | Experience_skills | SQL && Proven experience | Experience_skills | Excel && Proven experience | Experience_skills | other,"Proven experience and knowledge of tools such as Emblem, R, Python, SAS, SQL, Excel VBA or other analytical language/tools"
8202,8202,webNLG,an understanding | knowledge_skills | personal lines products && an understanding | knowledge_skills | financial processes && knowledge | knowledge_skills | financial processes,Possess an understanding and knowledge of personal lines products and financial processes
8203,8203,webNLG,An advanced degree ( Masters or above ) | degree_in | a social science && An advanced degree ( Masters or above ) | degree_in | anthropology && An advanced degree ( Masters or above ) | degree_in | sociology && An advanced degree ( Masters or above ) | degree_in | human factors && An advanced degree ( Masters or above ) | degree_in | psychology,"An advanced degree (Masters or above), in a social science such as anthropology, sociology, human factors, psychology, etc"
8204,8204,webNLG,Deep experience | Experience_skills | applying cutting - edge market research techniques to solve marketing problems,Deep experience applying cutting-edge market research techniques to solve marketing problems
8205,8205,webNLG,Experience | Experience_skills | defining a problem && Experience | Experience_skills | designing an approach,"Experience defining a problem, designing an approach and leveraging a variety of sources to answer the question"
8206,8206,webNLG,Experience | Experience_skills | managing and fostering strong vendor relationships,Experience managing and fostering strong vendor relationships
8207,8207,webNLG,Strong experience | Experience_skills | unit testing, Strong experience of unit testing
8208,8208,webNLG,Knowledge | knowledge_areas | following SOLID principles, Knowledge and following SOLID principles
8209,8209,webNLG,Familiarity | knowledge_skills | REST && Familiarity | knowledge_skills | RPC APIs, Familiarity with REST and RPC APIs
8210,8210,webNLG,Understanding | knowledge_areas | Agile methodologies, Understanding of Agile methodologies
8211,8211,webNLG,Strong | knowledge_skills | Agile processes && Strong | knowledge_skills | relevant data platform technologies and infrastructure," Strong knowledge development lifecycles, Agile processes and relevant data platform technologies and infrastructure"
8212,8212,webNLG,Knowledge | knowledge_skills | Big Data querying tools && Knowledge | knowledge_skills | Pig && Knowledge | knowledge_skills | Hive && Knowledge | knowledge_skills | Python && Knowledge | knowledge_skills | Cosmos && experience | Experience_skills | Pig && experience | Experience_skills | Hive && experience | Experience_skills | Python && experience | Experience_skills | NoSQL databases && experience | Experience_skills | HBase && experience | Experience_skills | Cassandra && experience | Experience_skills | MongoDB && experience | Experience_skills | Cosmos,"Knowledge of Big Data querying tools, such as Pig, Hive, Python, or R and experience with NoSQL databases, such as HBase, Cassandra, MongoDB, Cosmos"
8213,8213,webNLG,Knowledge | knowledge_areas | various ETL techniques and frameworks && Knowledge | knowledge_areas | Azure Data Factory / Flume / Apache airflow,"Knowledge of various ETL techniques and frameworks, such as Azure Data Factory / Flume / Apache airflow"
8214,8214,webNLG,Have clear understanding | knowledge_skills | Roles,Have clear understanding of Roles & Responsibilities applicable to your role and to your team
8215,8215,webNLG,Previous experience | Experience_skills | working within logistics and,Previous experience working within logistics and/ or a warehouse environment
8216,8216,webNLG,Understanding | knowledge_skills | OMS,Understanding of OMS is advantageous
8217,8217,webNLG,Focusing | knowledge_skills | automation and code quality && Focusing | knowledge_skills | working with automated release pipelines and automated test packs to ensure a highly efficient and quality product is shipped to our users,"Focusing on automation and code quality, working with automated release pipelines and automated test packs to ensure a highly efficient and quality product is shipped to our users"
8218,8218,webNLG,Proven development experience | Experience_skills | Salesforce && Proven development experience | Experience_skills | Certified Salesforce Platform Developer 1," Proven development experience with Salesforce, Certified Salesforce Platform Developer 1"
8219,8219,webNLG,"Solid understanding | knowledge_areas | , && Solid understanding | knowledge_areas | Salesforce architecture && Solid understanding | knowledge_areas | best practice && Solid understanding | Experience_areas | , && Solid understanding | Experience_areas | Salesforce architecture && Solid understanding | Experience_areas | best practice","Solid understanding of, and detailed experience with, Salesforce architecture and best practice"
8220,8220,webNLG,Prior experience | Experience_skills | configuration && Prior experience | Experience_skills | process automation && Prior experience | Experience_skills | Flows && Prior experience | Experience_skills | Process Builder,Prior experience in configuration and process automation such as Flows and Process Builder
8221,8221,webNLG,"Proven experience | Experience_skills | Integrating Salesforce with other applications via real - time , batch , sync / async","Proven experience Integrating Salesforce with other applications via real-time, batch, sync/async"
8222,8222,webNLG,Operating knowledge | knowledge_skills | complete Software Development Lifecycle && Operating knowledge | knowledge_skills | Release Management Testing,Operating knowledge of complete Software Development Lifecycle including Release Management Testing and Deployment
8223,8223,webNLG,Experience | Experience_skills | working in a product - centric organisation preferred,Experience working in a product-centric organisation preferred
8224,8224,webNLG,able | knowledge_skills | demonstrate high analytical ability && Previous experience | Experience_skills | an analytical / insight role, Previous experience in an analytical/insight role or able to demonstrate high analytical ability
8225,8225,webNLG,Familiarity | knowledge_skills | business intelligence && Familiarity | knowledge_skills | data visualisation tools && Familiarity | knowledge_skills | PowerBI && Familiarity | knowledge_skills | Tableau && Familiarity | knowledge_skills | Qlikview && ability | knowledge_skills | interrogate and analyse data,"Familiarity with business intelligence and data visualisation tools such as PowerBI, Tableau, Qlikview, plus the ability to interrogate and analyse data"
8226,8226,webNLG,Ability | knowledge_skills | work within a highly regulated sector with an && Ability | knowledge_skills | standard motor insurance sectors && an understanding | knowledge_skills | standard motor insurance sectors,Ability to work within a highly regulated sector with an understanding of retail insurance and standard motor insurance sectors
8227,8227,webNLG,"Ability | knowledge_skills | work in a fast paced , agile environment","Ability to work in a fast paced, agile environment"
8228,8228,webNLG,Experience | Experience_skills | working in a corporate and / or structured environment is desirable,Experience of working in a corporate and/or structured environment is desirable
8229,8229,webNLG,able | knowledge_skills | demonstrate high analytical ability && Previous experience | Experience_skills | an analytical / insight role, Previous experience in an analytical/insight role or able to demonstrate high analytical ability
8230,8230,webNLG,Familiarity | knowledge_skills | business intelligence && Familiarity | knowledge_skills | data visualisation tools && Familiarity | knowledge_skills | PowerBI && Familiarity | knowledge_skills | Tableau && Familiarity | knowledge_skills | Qlikview && ability | knowledge_skills | interrogate and analyse data,"Familiarity with business intelligence and data visualisation tools such as PowerBI, Tableau, Qlikview, plus the ability to interrogate and analyse data"
8231,8231,webNLG,Ability | knowledge_skills | work within a highly regulated sector with an && Ability | knowledge_skills | standard motor insurance sectors && an understanding | knowledge_skills | standard motor insurance sectors,Ability to work within a highly regulated sector with an understanding of retail insurance and standard motor insurance sectors
8232,8232,webNLG,"Ability | knowledge_skills | work in a fast paced , agile environment","Ability to work in a fast paced, agile environment"
8233,8233,webNLG,"Experience | Experience_skills | partner && Experience | Experience_skills | ##ing with service design , product design and UX design specialists on business and user research , journey maps , insights and opportunities and prototypes"," Experience partnering with service design, product design and UX design specialists on business and user research, journey maps, insights and opportunities and prototypes"
8234,8234,webNLG,Understanding | knowledge_areas | what drives business value && Understanding | knowledge_areas | how executives think && Understanding | knowledge_areas | how they make decisions," Understanding of what drives business value, how executives think and how they make decisions"
8235,8235,webNLG,Ability | knowledge_skills | get an in - depth understanding of the context of our client ’ s businesses and their industries && Ability | knowledge_skills | identify and acquire the right data set for the task at hand && Ability | knowledge_skills | identify relevant and inspiring best practices and tendencies across industries," Ability to get an in-depth understanding of the context of our client’s businesses and their industries, identify and acquire the right data set for the task at hand, and identify relevant and inspiring best practices and tendencies across industries"
8236,8236,webNLG,Ability | knowledge_skills | translate a design concept into a business case && Ability | knowledge_skills | go - to - market strategy && understanding | knowledge_skills | go - to - market strategy," Ability to translate a design concept into a business case, understanding the cost structure, revenue model, business metrics and go-to-market strategy"
8237,8237,webNLG,Proficiency | knowledge_skills | spreadsheet && Proficiency | knowledge_skills | design && Proficiency | knowledge_skills | collaboration tools," Proficiency with spreadsheet, design and collaboration tools (i"
8238,8238,webNLG,Ability | knowledge_skills | develop a strategy as && Ability | knowledge_skills | execute the tactical implementation of that strategy, Ability to develop a strategy as well as execute the tactical implementation of that strategy
8239,8239,webNLG,"Prior experience | Experience_skills | leading teams && Prior experience | Experience_skills | enhancing team success through guidance , leadership and active participation in internal and external client project teams"," Prior experience leading teams and enhancing team success through guidance, leadership and active participation in internal and external client project teams"
8240,8240,webNLG,Ability | knowledge_skills | cultivate existing and new client relationships resulting in the sale of project work, Ability to cultivate existing and new client relationships resulting in the sale of project work
8241,8241,webNLG,Experience | Experience_skills | working with predictive analytics, Experience working with predictive analytics
8242,8242,webNLG,"Expert | knowledge_skills | managing and championing disability , accessibility , and adjustments in the workplace"," Expert in managing and championing disability, accessibility, and adjustments in the workplace"
8243,8243,webNLG,"Proven experience | Experience_skills | working with external accessibility support networks such as Access to Work , relevant charities and support agencies with the aim of broadening AXA ’ s access to these services and subject matter experts","Proven experience of working with external accessibility support networks such as Access to Work, relevant charities and support agencies with the aim of broadening AXA’s access to these services and subject matter experts"
8244,8244,webNLG,Experience | Experience_skills | navigating accessibility support networks to allow speedy adjustments and improvements to be made,Experience in navigating accessibility support networks to allow speedy adjustments and improvements to be made
8245,8245,webNLG,Proven experience | Experience_skills | improving accessibility within a large organisation and particularly within the digital workplace,Proven experience in improving accessibility within a large organisation and particularly within the digital workplace
8246,8246,webNLG,Track record | Experience_skills | using analytics and insight to inform key marketing and media decisions, Track record of using analytics and insight to inform key marketing and media decisions
8247,8247,webNLG,Expertise | knowledge_skills | measuring and optimising both brand / broadcast and performance media with a, Expertise in measuring and optimising both brand / broadcast and performance media with a track record of improving ROMI through robust recommendations and insight
8248,8248,webNLG,"The ability | knowledge_skills | synthesise insight for exec - level audiences from large , complex datasets and reports && The ability | knowledge_skills | communicate this effectively to key stakeholders"," The ability to synthesise insight for exec-level audiences from large, complex datasets and reports, communicate this effectively to key stakeholders, and to teach others how to do so"
8249,8249,webNLG,Experience | Experience_skills | maintaining and using large and complex datasets with a focus on data quality and reporting accuracy, Experience of maintaining and using large and complex datasets with a focus on data quality and reporting accuracy
8250,8250,webNLG,"The ability | knowledge_skills | manage up , down and across , often in complex , matrix environments across multiple organisations and markets with or without line authority"," The ability to manage up, down and across, often in complex, matrix environments across multiple organisations and markets with or without line authority"
8251,8251,webNLG,Passionate | knowledge_skills | unlocking the power of data and analytics to transform the effectiveness of global brands ’ media strategies and customer experience, Passionate about unlocking the power of data and analytics to transform the effectiveness of global brands’ media strategies and customer experience
8252,8252,webNLG,Be knowledgeable | knowledge_skills | all Costa products && Be knowledgeable | knowledge_skills | seasonal ranges,"Be knowledgeable and confident about all Costa products, after all its not just amazing coffee we sell, don’t forget our teas, frostinos, seasonal ranges and much more"
8253,8253,webNLG,Ability | knowledge_skills | adapt to change easily && Ability | knowledge_skills | work with ambiguity,Ability to adapt to change easily and work with ambiguity
8254,8254,webNLG,Has up | knowledge_skills | employee legislation && Has up | knowledge_skills | its implications for the business,Has up to date knowledge of employee legislation and its implications for the business
8255,8255,webNLG,Ability | knowledge_skills | work under own initiative && Ability | knowledge_skills | manage priorities to meet tight deadlines,Ability to work under own initiative and manage priorities to meet tight deadlines
8256,8256,webNLG,Focusing | knowledge_skills | automation and code quality && Focusing | knowledge_skills | working with automated release pipelines and automated test packs to ensure a highly efficient and quality product is shipped to our users,"Focusing on automation and code quality, working with automated release pipelines and automated test packs to ensure a highly efficient and quality product is shipped to our users"
8257,8257,webNLG,Proven development experience | Experience_skills | Salesforce && Proven development experience | Experience_skills | Certified Salesforce Platform Developer 1," Proven development experience with Salesforce, Certified Salesforce Platform Developer 1"
8258,8258,webNLG,"Solid understanding | knowledge_areas | , && Solid understanding | knowledge_areas | Salesforce architecture && Solid understanding | knowledge_areas | best practice && Solid understanding | Experience_areas | , && Solid understanding | Experience_areas | Salesforce architecture && Solid understanding | Experience_areas | best practice","Solid understanding of, and detailed experience with, Salesforce architecture and best practice"
8259,8259,webNLG,Prior experience | Experience_skills | configuration && Prior experience | Experience_skills | process automation && Prior experience | Experience_skills | Flows && Prior experience | Experience_skills | Process Builder,Prior experience in configuration and process automation such as Flows and Process Builder
8260,8260,webNLG,"Proven experience | Experience_skills | Integrating Salesforce with other applications via real - time , batch , sync / async","Proven experience Integrating Salesforce with other applications via real-time, batch, sync/async"
8261,8261,webNLG,Operating knowledge | knowledge_skills | complete Software Development Lifecycle && Operating knowledge | knowledge_skills | Release Management Testing,Operating knowledge of complete Software Development Lifecycle including Release Management Testing and Deployment
8262,8262,webNLG,Experience | Experience_skills | working in a product - centric organisation preferred,Experience working in a product-centric organisation preferred
8263,8263,webNLG,Proficient | knowledge_skills | MS Office && Proficient | knowledge_skills | Excel,Proficient in MS Office especially Excel
8264,8264,webNLG,Industry knowledge | knowledge_skills | Desirable,Industry knowledge – Desirable
8265,8265,webNLG,Experience | Experience_skills | a commercial occupational health setting,"Experience in a commercial occupational health setting, particularly with exposure to case management and health surveillance is advantageous"
8266,8266,webNLG,a comprehensive knowledge | knowledge_skills | CRM systems,Demonstrate a comprehensive knowledge of CRM systems
8267,8267,webNLG,Previous experience | Experience_skills | Outbound Lead Generations && Previous experience | Experience_skills | CRM competent, Previous experience of Outbound Lead Generations and CRM competent
8268,8268,webNLG,the ability | knowledge_skills | demonstrate a goal focused approach && Experience | Experience_skills | working to targets,Experience working to targets and the ability to demonstrate a goal focused approach
8269,8269,webNLG,Experience | Experience_skills | working with business process and protocols,Experience working with business process and protocols
8270,8270,webNLG,A | knowledge_skills | all Social Media platforms && A | knowledge_skills | Linked In && A | knowledge_skills | Twitter && strong understanding | knowledge_skills | all Social Media platforms && strong understanding | knowledge_areas | all Social Media platforms,"A strong understanding of all Social Media platforms, in particular Linked In and Twitter"
8271,8271,webNLG,The ability | knowledge_skills | take a pro - active approach to managing this key relationship && the ability | knowledge_skills | take advantage of every opportunity,The ability to take a pro-active approach to managing this key relationship plus the ability to take advantage of every opportunity
8272,8272,webNLG,Experience | Experience_skills | Qualifications Required,Experience and Qualifications Required
