,Unnamed: 0,prefix,input_text,target_text
7813,7813,webNLG,Experience | Experience_skills | identifying and defining business requirements for new product features in a B2B environment,Experience identifying and defining business requirements for new product features in a B2B environment
7814,7814,webNLG,"Experience | Experience_skills | creating user stories , wireframes , and product mock - ups for data products , indices , or APIs","Experience creating user stories, wireframes, and product mock-ups for data products, indices, or APIs"
7815,7815,webNLG,"Experience | Experience_skills | charting , or visualization software && Experience | Experience_skills | Tableau && Experience | Experience_skills | dashboard","Experience with dashboard, charting, or visualization software such as Tableau"
7816,7816,webNLG,Experience | Experience_skills | working with developers and testers,Experience working with developers and testers
7817,7817,webNLG,Ability | knowledge_skills | support the delivery of a technical solution && Ability | knowledge_skills | extract and document business and functional requirements,"Ability to extract and document business and functional requirements, to support the delivery of a technical solution"
7818,7818,webNLG,Familiarity | knowledge_skills | various Analyst techniques,Familiarity with various Analyst techniques e
7819,7819,webNLG,Experience | Experience_areas | Agile principles && Experience | Experience_areas | multiple SDLC methodologies,"Experience with multiple SDLC methodologies, particularly Agile principles"
7820,7820,webNLG,Significant experience | Experience_skills | supporting all phases of the software development life cycle,Significant experience of supporting all phases of the software development life cycle
7821,7821,webNLG,Degree | degree_in | relevant industry qualifications,Degree or relevant industry qualifications
7822,7822,webNLG,"Experience | Experience_skills | reviewing both retail and institutional financial promotions , across multi products and asset classes","Experience reviewing both retail and institutional financial promotions, across multi products and asset classes"
7823,7823,webNLG,Knowledge | knowledge_skills | Skills,Knowledge and Skills
7824,7824,webNLG,Knowledge | knowledge_skills | FCA COBS Regulations && Knowledge | knowledge_areas | FCA COBS Regulations && Knowledge | knowledge_areas | financial promotions && Knowledge | knowledge_skills | financial promotions,Knowledge of FCA COBS Regulations specific to financial promotions
7825,7825,webNLG,Ability | knowledge_skills | provide well - thought - out and pragmatic algorithmic solution && Ability | knowledge_skills | deep dive into a problem && Ability | knowledge_skills | quickly identify opportunities for improvement, Ability to deep dive into a problem to quickly identify opportunities for improvement and provide well-thought-out and pragmatic algorithmic solution
7826,7826,webNLG,Proficient | knowledge_skills | model / algorithm prototyping and selection && Proficient | knowledge_skills | exploratory data analysis, Proficient in exploratory data analysis and model/algorithm prototyping and selection
7827,7827,webNLG,"Have experience | Experience_skills | helping them && Have experience | Experience_skills | working with cross - functional teams and managing stakeholders throughout the business ,"," Have experience working with cross-functional teams and managing stakeholders throughout the business, helping them to identify opportunities and build roadmaps"
7828,7828,webNLG,Experience | Experience_skills | Lifting Operations,Experience in Lifting Operations
7829,7829,webNLG,Previous experience | Experience_skills | Maximo && Previous experience | Experience_skills | similar CMMS,Previous experience with Maximo or similar CMMS
7830,7830,webNLG,Bachelor ’ s degree | degree_in | equivalent,Bachelor’s degree/University degree or equivalent experience
7831,7831,webNLG,Experience | Experience_skills | writing & managing code developed in any of the following languages Powershell," Experience writing & managing code developed in any of the following languages Powershell, Beanshell, c#, or java"
7832,7832,webNLG,good understanding | knowledge_skills | ( OKTA and SailPoint ) && Overall experience | Experience_skills | all aspects of IAM, Overall experience in all aspects of IAM is strongly desirable (especially good understanding of (OKTA and SailPoint)
7833,7833,webNLG,Good understanding | knowledge_skills | Azure && Good understanding | knowledge_skills | AWS && Good understanding | knowledge_skills | cloud - based platforms, Good understanding of cloud-based platforms such as AWS and Azure
7834,7834,webNLG,Experience | Experience_skills | working in Financial Services or a large complex and / or global environment, Experience working in Financial Services or a large complex and/or global environment
7835,7835,webNLG,Ability | knowledge_skills | work under pressure && Ability | knowledge_skills | manage to tight deadlines or unexpected changes in expectations or requirements of end clients, Ability to work under pressure and manage to tight deadlines or unexpected changes in expectations or requirements of end clients
7836,7836,webNLG,be able | knowledge_skills | effectively && sufficient understanding | knowledge_skills | contribute and influence business decisions impacting process safety && sufficient understanding | knowledge_skills | effectively && be able | knowledge_skills | contribute and influence business decisions impacting process safety && sufficient understanding | knowledge_skills | process safety && sufficient understanding | knowledge_skills | major accident hazard management,To have sufficient understanding of process safety and major accident hazard management to be able to effectively contribute and influence business decisions impacting process safety
7837,7837,webNLG,Experience | Experience_skills | offshore ops, Experience of offshore ops
7838,7838,webNLG,"Technical knowledge | Experience_skills | operating and maintenance && Technical knowledge | Experience_skills | marine and plant with power generation , high voltage distribution , rotary and reciprocating machinery"," Technical knowledge with operating and maintenance experience on marine and plant with power generation, high voltage distribution, rotary and reciprocating machinery"
7839,7839,webNLG,experience | Experience_skills | HV Power System && Prior knowledge | knowledge_skills | explosion protected equipment && experience | Experience_skills | Power Management && Prior knowledge | knowledge_skills | HV Power System && Prior knowledge | knowledge_skills | HV && Prior knowledge | knowledge_skills | Power Management && experience | Experience_skills | explosion protected equipment,"Prior knowledge and experience of HV/LV competence, HV Power System, Power Management, and explosion protected equipment"
7840,7840,webNLG,Knowledge | knowledge_skills | processes && Knowledge | knowledge_skills | relevant legislation && Knowledge | knowledge_skills | associated technical standards && Knowledge | knowledge_skills | electrical maintenance practices && Knowledge | knowledge_areas | associated technical && Knowledge | knowledge_areas | electrical maintenance practices,"Knowledge of electrical maintenance practices, associated technical standards, processes and relevant legislation"
7841,7841,webNLG,Experience | knowledge_skills | control and use of “ Safe Systems of Work ” ( PTW ) including their procedures,Experience in the control and use of “Safe Systems of Work” (PTW) including their procedures
7842,7842,webNLG,Previous experience | Experience_skills | customer service, Previous experience in a customer service or administrative role
7843,7843,webNLG,Proficient | knowledge_skills | the use of all Microsoft Office Packages,Proficient in the use of all Microsoft Office Packages
7844,7844,webNLG,Relevant experience | Experience_skills | Capital Market research / sales && Relevant experience | Experience_areas | He && Relevant experience | Experience_areas | Capital Market research && Relevant experience | Experience_skills | Hedge Fund selection,Relevant experience in Hedge Fund selection or in Capital Market research/ sales
7845,7845,webNLG,Knowledge | knowledge_skills | Skills,Knowledge and Skills
7846,7846,webNLG,ability | knowledge_skills | maintain accuracy && ability | knowledge_skills | be detail orientated while complying with deadlines,Proficiency with figures and the ability to maintain accuracy and be detail orientated while complying with deadlines
7847,7847,webNLG,Previous experience | Experience_skills | oil and gas / petrochemical industry && Previous experience | Experience_areas | oil and gas / petrochemical industry && Previous experience | Experience_skills | a,Previous experience in the oil and gas/petrochemical industry in a similar or equivalent role
7848,7848,webNLG,Knowledge | knowledge_skills | procedures && Knowledge | knowledge_skills | basic oil and gas analysis && Knowledge | knowledge_skills | lab duties,"Knowledge of lab duties, procedures and basic oil and gas analysis"
7849,7849,webNLG,Familiarity | knowledge_skills | equivalent work management system && Familiarity | knowledge_skills | SAP && Familiarity | knowledge_skills | CMMS,Familiarity of CMMS – SAP or equivalent work management system
7850,7850,webNLG,Good understanding | knowledge_skills | regulations && Good understanding | knowledge_skills | process safety rules and,Good understanding of process safety rules and regulations
7851,7851,webNLG,"Giving knowledge and power | knowledge_skills | those with medical conditions && Giving knowledge and power | knowledge_skills | saving clinicians time , energy , and valuable resources"," Giving knowledge and power to those with medical conditions, while saving clinicians time, energy, and valuable resources"
7852,7852,webNLG,Excellent working knowledge | knowledge_skills | ISO 13485 && Excellent working knowledge | knowledge_skills | MDR 2017 / 745 && Excellent working knowledge | knowledge_skills | ISO 14971 && Excellent working knowledge | knowledge_skills | 21 CFR Part 820," Excellent working knowledge of ISO 13485, 21 CFR Part 820, MDR 2017/745, ISO 14971"
7853,7853,webNLG,Experience | Experience_skills | Medical Devices, Experience with Medical Devices
7854,7854,webNLG,Ability | knowledge_skills | manage multiple projects at once, Ability to manage multiple projects at once
7855,7855,webNLG,Academic background | Experience_skills | medical device && Academic background | Experience_skills | healthcare && Academic background | Experience_skills | pharmaceuticals," Academic background in healthcare, medical device or pharmaceuticals"
7856,7856,webNLG,Experience | Experience_skills | Good Clinical Practice, Experience in Good Clinical Practice
7857,7857,webNLG,Experience | Experience_skills | Software as a Medical Device ( SaMD ), Experience of Software as a Medical Device (SaMD)
7858,7858,webNLG,Strong | knowledge_skills | relevant data platform technologies && Strong | knowledge_skills | A," Strong knowledge development lifecycles, Agile processes and relevant data platform technologies and infrastructure"
7859,7859,webNLG,Knowledge | knowledge_skills | NoSQL && Knowledge | knowledge_skills | Pig && experience | Experience_skills | NoSQL databases && experience | Experience_skills | HBase && experience | Experience_skills | Big Data querying tools && experience | Experience_skills | Cassandra && experience | Experience_skills | MongoDB && experience | Experience_skills | Pig && experience | Experience_skills | Hive && experience | Experience_skills | R && Knowledge | knowledge_skills | H && experience | Experience_skills | Cosmos && Knowledge | knowledge_skills | Mon && Knowledge | knowledge_skills | Big Data querying tools && Knowledge | knowledge_skills | Python && experience | Experience_skills | Python && Knowledge | knowledge_skills | Hive,"Knowledge of Big Data querying tools, such as Pig, Hive, Python, or R and experience with NoSQL databases, such as HBase, Cassandra, MongoDB, Cosmos"
7860,7860,webNLG,Knowledge | knowledge_areas | Azure Data Factory && Knowledge | knowledge_skills | Flume && Knowledge | knowledge_skills | Azure Data Factory && Knowledge | knowledge_skills | various ETL techniques and frameworks && Knowledge | knowledge_areas | various ETL techniques and frameworks,"Knowledge of various ETL techniques and frameworks, such as Azure Data Factory / Flume / Apache airflow"
7861,7861,webNLG,Previous experience | Experience_skills | analytical / insight role && Previous experience | Experience_skills | an, Previous experience in an analytical/insight role or able to demonstrate high analytical ability
7862,7862,webNLG,ability | knowledge_skills | Tableau && ability | knowledge_skills | interrogate and analyse data && Familiarity | knowledge_skills | PowerBI,"Familiarity with business intelligence and data visualisation tools such as PowerBI, Tableau, Qlikview, plus the ability to interrogate and analyse data"
7863,7863,webNLG,Ability | knowledge_skills | retail insurance && Ability | knowledge_skills | standard motor insurance sectors && an understanding | knowledge_skills | standard motor insurance sectors && Ability | knowledge_skills | work within a highly regulated sector with an,Ability to work within a highly regulated sector with an understanding of retail insurance and standard motor insurance sectors
7864,7864,webNLG,"Ability | knowledge_skills | work in a fast paced , agile environment","Ability to work in a fast paced, agile environment"
7865,7865,webNLG,Experience | Experience_skills | a commercial occupational health setting,"Experience in a commercial occupational health setting, particularly with exposure to case management and health surveillance is advantageous"
7866,7866,webNLG,"Giving knowledge and power | knowledge_skills | those with medical conditions && Giving knowledge and power | knowledge_skills | saving clinicians time , energy , and valuable resources"," Giving knowledge and power to those with medical conditions, while saving clinicians time, energy, and valuable resources"
7867,7867,webNLG,Proven work experience | Experience_skills | a related role, Proven work experience in a related role
7868,7868,webNLG,Experience | Experience_skills | guiding external stakeholders through the solution design process && Experience | Experience_skills | providing creative recommendations, Experience guiding external stakeholders through the solution design process and providing creative recommendations
7869,7869,webNLG,The ability | knowledge_skills | easily transition between a conceptual and meticulous approach depending on the stage of delivery, The ability to easily transition between a conceptual and meticulous approach depending on the stage of delivery
7870,7870,webNLG,Previous experience | Experience_areas | the && Previous experience | Experience_areas | digital health && Previous experience | Experience_areas | Healthcare sectors && Previous experience | Experience_skills | Life Sciences && Previous experience | Experience_areas | Life Sciences," Previous experience in digital health, either in the Life Sciences or Healthcare sectors"
7871,7871,webNLG,Hands on experience | Experience_skills | software development && Hands on experience | Experience_areas | software development, Hands on experience in software development e
7872,7872,webNLG,Ability | knowledge_skills | communicate effectively and substantiate your design directions, Ability to communicate effectively and substantiate your design directions
7873,7873,webNLG,experience | Experience_skills | animation," Knowledge or experience with animation is a plus, but not required"
7874,7874,webNLG,Understanding | knowledge_skills | branding and brand identity, Understanding of branding and brand identity
7875,7875,webNLG,Knowledge | knowledge_skills | production skills, Knowledge of production skills and exposure to HTML
7876,7876,webNLG,Experience | Experience_skills | marketing automation and CRM platforms ( Eloqua and Microsoft Dynamics a plus ), Experience with marketing automation and CRM platforms (Eloqua and Microsoft Dynamics a plus)
7877,7877,webNLG,good knowledge | knowledge_skills | pick - up and experiment with emerging platforms && good knowledge | knowledge_skills | social media && an | knowledge_skills | Instagram && aptitude | knowledge_skills | Twitter && A | knowledge_skills | Instagram && aptitude | knowledge_skills | Instagram && aptitude | knowledge_skills | Facebook && good knowledge | knowledge_skills | TikTok && aptitude | knowledge_skills | TikTok && an | knowledge_skills | Twitter && an | knowledge_skills | Facebook && good knowledge | knowledge_skills | Instagram && an | knowledge_skills | TikTok && good knowledge | knowledge_skills | Facebook && A | knowledge_skills | social media && an | knowledge_skills | social media && an | knowledge_skills | pick - up and experiment with emerging platforms && good knowledge | knowledge_skills | Twitter && aptitude | knowledge_skills | pick - up and experiment with emerging platforms && A | knowledge_skills | Facebook," A good knowledge of social media, specifically Facebook, Twitter, Instagram and TikTok and an aptitude and eagerness to pick-up and experiment with emerging platforms"
7878,7878,webNLG,Good understanding | knowledge_skills | creation and manipulation of digital video and image assets && Good understanding | knowledge_skills | Photoshop && Good understanding | knowledge_skills | Adobe Creative Cloud facilities && Good understanding | knowledge_skills | Premiere Pro, Good understanding of Adobe Creative Cloud facilities including Premiere Pro and Photoshop and the creation and manipulation of digital video and image assets
7879,7879,webNLG,Ack | knowledge_skills | mistakes && Ack | knowledge_skills | learn from them, Acknowledge mistakes and learn from them
7880,7880,webNLG,Knowledge | knowledge_areas | brand && Knowledge | knowledge_areas | how they && Knowledge | knowledge_skills | marketing && Knowledge | knowledge_skills | brand && passion | knowledge_areas | how they," Knowledge of and passion for brand, marketing and digital strategy and how they impact business outcomes"
7881,7881,webNLG,Knowledge | knowledge_skills | helping financial services clients transform their businesses in the face of disruption, Knowledge of and passion for helping financial services clients transform their businesses in the face of disruption
7882,7882,webNLG,"Ability | knowledge_skills | develop a strategy , && Ability | knowledge_skills | execute the tactical implementation of that strategy"," Ability to develop a strategy, as well as execute the tactical implementation of that strategy"
7883,7883,webNLG,"Prior experience | Experience_skills | leading teams and && Prior experience | Experience_skills | enhancing team success through guidance , leadership and"," Prior experience leading teams and enhancing team success through guidance, leadership and active participation in internal and external project teams"
7884,7884,webNLG,Ability | knowledge_skills | cultivate existing and new client relationships resulting in the sale or project work, Ability to cultivate existing and new client relationships resulting in the sale or project work
7885,7885,webNLG,Understanding | knowledge_areas | agile && Understanding | knowledge_skills | co - create with audiences && Understanding | knowledge_areas | other, Understanding of agile or other test-and-learn or design-thinking methodologies to co-create with audiences and quickly develop testable materials
7886,7886,webNLG,Experience | Experience_skills | distributed systems, Experience with distributed systems
7887,7887,webNLG,Good knowledge | knowledge_skills | Build systems && Good knowledge | knowledge_skills | Continuous Integration ( CI / CD ), Good knowledge of Continuous Integration (CI/CD) and Build systems
7888,7888,webNLG,Basic Technical knowledge | knowledge_skills | Databases && Basic Technical knowledge | knowledge_skills | APIs && Basic Technical knowledge | knowledge_skills | Messaging && Basic Technical knowledge | knowledge_skills | Web && Basic Technical knowledge | knowledge_skills | Apps && Basic Technical knowledge | knowledge_skills | Mobile && Basic Technical knowledge | knowledge_skills | digital environment," Basic Technical knowledge of digital environment including Mobile, Web, Apps, APIs, Messaging, Databases"
7889,7889,webNLG,Experience | Experience_skills | working with distributed teams, Experience working with distributed teams
7890,7890,webNLG,Experience | Experience_skills | multi - language applications, Experience in multi-language applications
7891,7891,webNLG,Experience | Experience_skills | implementing solutions using AWS and or Azure, Experience implementing solutions using AWS and or Azure
7892,7892,webNLG,Ability | knowledge_skills | demonstrate courage and resilience in an ever - changing environment && Ability | knowledge_skills | embrace and adapt to change in a positive manner,Ability to embrace and adapt to change in a positive manner and demonstrate courage and resilience in an ever-changing environment
7893,7893,webNLG,The ability | knowledge_skills | remain focussed on priorities when dealing with conflicting demands,The ability to remain focussed on priorities when dealing with conflicting demands
7894,7894,webNLG,"Giving knowledge and power | knowledge_skills | those with medical conditions && Giving knowledge and power | knowledge_skills | saving clinicians time , energy , and valuable resources"," Giving knowledge and power to those with medical conditions, while saving clinicians time, energy, and valuable resources"
7895,7895,webNLG,expert knowledge | knowledge_skills | what it takes to succeed in different markets / geographies && Experience | Experience_skills | working internationally in a customer success role with, Experience working internationally in a customer success role with expert knowledge of what it takes to succeed in different markets/geographies
7896,7896,webNLG,Experience | Experience_skills | ensuring that robust quality management systems are in place and observed in practice && Experience | Experience_skills | working in regulated environment, Experience working in regulated environment and of ensuring that robust quality management systems are in place and observed in practice
7897,7897,webNLG,Experience | Experience_skills | learning management systems && Experience | Experience_skills | customer success / experience, Experience in customer success/experience and learning management systems
7898,7898,webNLG,Specific experience | Experience_skills | implementing healthcare at home or remote patient monitoring solutions, Specific experience in implementing healthcare at home or remote patient monitoring solutions
7899,7899,webNLG,Experience | Experience_skills | regulating digital health products && Experience | Experience_skills | regulated medical products && Experience | Experience_areas | regulated medical products && Experience | Experience_areas | the MHRA processes for && Experience | Experience_areas | regulating digital health products, Experience with regulated medical products and the MHRA processes for regulating digital health products
7900,7900,webNLG,Experience | Experience_skills | working in a similar pricing role is essential, Experience working in a similar pricing role is essential
7901,7901,webNLG,Knowledge and understanding | knowledge_areas | general insurance products && Knowledge and understanding | knowledge_areas | financial processes && Knowledge and understanding | knowledge_skills | general insurance products,Knowledge and understanding of general insurance products and financial processes
7902,7902,webNLG,Focus | knowledge_skills | automation and code quality && Focus | knowledge_skills | working with automated release pipelines and automated test packs to ensure a highly efficient and quality product is shipped to our users,"Focusing on automation and code quality, working with automated release pipelines and automated test packs to ensure a highly efficient and quality product is shipped to our users"
7903,7903,webNLG,Proven development experience | Experience_skills | Certified Salesforce Platform Developer 1 && Proven development experience | Experience_skills | Salesforce," Proven development experience with Salesforce, Certified Salesforce Platform Developer 1"
7904,7904,webNLG,Solid understanding | knowledge_areas | best practice && Solid understanding | Experience_areas | best practice && Solid understanding | Experience_areas | Salesforce architecture && Solid understanding | knowledge_areas | Salesforce architecture,"Solid understanding of, and detailed experience with, Salesforce architecture and best practice"
7905,7905,webNLG,Prior experience | Experience_skills | Flows && Prior experience | Experience_skills | Process Builder && Prior experience | Experience_skills | configuration and process automation,Prior experience in configuration and process automation such as Flows and Process Builder
7906,7906,webNLG,"Proven experience | Experience_skills | ##tegrating Salesforce with other applications via real - time , batch , sync / async","Proven experience Integrating Salesforce with other applications via real-time, batch, sync/async"
7907,7907,webNLG,Operating knowledge | knowledge_skills | Release Management Testing && Operating knowledge | knowledge_skills | complete Software Development Lifecycle && Operating knowledge | knowledge_skills | Deployment,Operating knowledge of complete Software Development Lifecycle including Release Management Testing and Deployment
7908,7908,webNLG,Experience | Experience_skills | working in a product - centric organisation preferred,Experience working in a product-centric organisation preferred
7909,7909,webNLG,Experience | Experience_skills | developing robust predictive models using either traditional actuarial techniques or machine learn, Experience developing robust predictive models using either traditional actuarial techniques or machine learn
7910,7910,webNLG,knowledge | knowledge_skills | Excel VBA && Proven experience | Experience_skills | other analytical language / tools && knowledge | knowledge_skills | tools && knowledge | knowledge_skills | SAS && knowledge | knowledge_skills | other analytical language / tools && knowledge | knowledge_skills | Emblem && Proven experience | Experience_skills | Python && knowledge | knowledge_skills | R && Proven experience | Experience_skills | Excel V && Proven experience | Experience_skills | SAS && knowledge | knowledge_skills | SQL && knowledge | knowledge_skills | Python && Proven experience | Experience_skills | Emblem && Proven experience | Experience_skills | R,"Proven experience and knowledge of tools such as Emblem, R, Python, SAS, SQL, Excel VBA or other analytical language/tools"
7911,7911,webNLG,Possess | knowledge_skills | personal lines products && an understanding and knowledge | knowledge_skills | personal lines products && an understanding and knowledge | knowledge_areas | financial processes && an understanding and knowledge | knowledge_areas | personal lines products && Possess | knowledge_areas | personal lines products,Possess an understanding and knowledge of personal lines products and financial processes
7912,7912,webNLG,focuses | knowledge_skills | allowing the respondent ( s ) to bring their whole selves to the conversation && focuses | knowledge_skills | em," It focuses on empathy and relationship-building, allowing the respondent(s) to bring their whole selves to the conversation, often uncovering unknowns and semantics that we were not aware of"
7913,7913,webNLG,"An advanced degree ( Masters or above ) , | degree_in | anthropology && An advanced degree ( Masters or above ) , | degree_in | a social science","An advanced degree (Masters or above), in a social science such as anthropology, sociology, human factors, psychology, etc"
7914,7914,webNLG,Deep experience | Experience_skills | applying cutting - edge market research techniques to solve marketing problems,Deep experience applying cutting-edge market research techniques to solve marketing problems
7915,7915,webNLG,Experience | Experience_skills | designing an approach and leveraging a variety of sources to answer the question && Experience | Experience_skills | defining,"Experience defining a problem, designing an approach and leveraging a variety of sources to answer the question"
7916,7916,webNLG,Experience | Experience_skills | managing and fostering strong vendor relationships,Experience managing and fostering strong vendor relationships
7917,7917,webNLG,Strong experience | Experience_skills | unit testing, Strong experience of unit testing
7918,7918,webNLG,Knowledge and | knowledge_areas | following SOLID principles, Knowledge and following SOLID principles
7919,7919,webNLG,Familiarity | knowledge_skills | REST && Familiarity | knowledge_skills | RPC APIs, Familiarity with REST and RPC APIs
7920,7920,webNLG,Understanding | knowledge_areas | Agile methodologies, Understanding of Agile methodologies
7921,7921,webNLG,Strong | knowledge_skills | relevant data platform technologies && Strong | knowledge_skills | A," Strong knowledge development lifecycles, Agile processes and relevant data platform technologies and infrastructure"
7922,7922,webNLG,Knowledge | knowledge_skills | NoSQL && Knowledge | knowledge_skills | Pig && experience | Experience_skills | NoSQL databases && experience | Experience_skills | HBase && experience | Experience_skills | Big Data querying tools && experience | Experience_skills | Cassandra && experience | Experience_skills | MongoDB && experience | Experience_skills | Pig && experience | Experience_skills | Hive && experience | Experience_skills | R && Knowledge | knowledge_skills | H && experience | Experience_skills | Cosmos && Knowledge | knowledge_skills | Mon && Knowledge | knowledge_skills | Big Data querying tools && Knowledge | knowledge_skills | Python && experience | Experience_skills | Python && Knowledge | knowledge_skills | Hive,"Knowledge of Big Data querying tools, such as Pig, Hive, Python, or R and experience with NoSQL databases, such as HBase, Cassandra, MongoDB, Cosmos"
7923,7923,webNLG,Knowledge | knowledge_areas | Azure Data Factory && Knowledge | knowledge_skills | Flume && Knowledge | knowledge_skills | Azure Data Factory && Knowledge | knowledge_skills | various ETL techniques and frameworks && Knowledge | knowledge_areas | various ETL techniques and frameworks,"Knowledge of various ETL techniques and frameworks, such as Azure Data Factory / Flume / Apache airflow"
7924,7924,webNLG,clear understanding | knowledge_skills | Roles && Have | knowledge_skills | Roles,Have clear understanding of Roles & Responsibilities applicable to your role and to your team
7925,7925,webNLG,Previous experience | Experience_skills | working within logistics && Previous experience | Experience_skills | a warehouse environment,Previous experience working within logistics and/ or a warehouse environment
7926,7926,webNLG,Understanding | knowledge_skills | OMS,Understanding of OMS is advantageous
7927,7927,webNLG,Focus | knowledge_skills | automation and code quality && Focus | knowledge_skills | working with automated release pipelines and automated test packs to ensure a highly efficient and quality product is shipped to our users,"Focusing on automation and code quality, working with automated release pipelines and automated test packs to ensure a highly efficient and quality product is shipped to our users"
7928,7928,webNLG,Proven development experience | Experience_skills | Certified Salesforce Platform Developer 1 && Proven development experience | Experience_skills | Salesforce," Proven development experience with Salesforce, Certified Salesforce Platform Developer 1"
7929,7929,webNLG,Solid understanding | knowledge_areas | best practice && Solid understanding | Experience_areas | best practice && Solid understanding | Experience_areas | Salesforce architecture && Solid understanding | knowledge_areas | Salesforce architecture,"Solid understanding of, and detailed experience with, Salesforce architecture and best practice"
7930,7930,webNLG,Prior experience | Experience_skills | Flows && Prior experience | Experience_skills | Process Builder && Prior experience | Experience_skills | configuration and process automation,Prior experience in configuration and process automation such as Flows and Process Builder
7931,7931,webNLG,"Proven experience | Experience_skills | ##tegrating Salesforce with other applications via real - time , batch , sync / async","Proven experience Integrating Salesforce with other applications via real-time, batch, sync/async"
7932,7932,webNLG,Operating knowledge | knowledge_skills | Release Management Testing && Operating knowledge | knowledge_skills | complete Software Development Lifecycle && Operating knowledge | knowledge_skills | Deployment,Operating knowledge of complete Software Development Lifecycle including Release Management Testing and Deployment
7933,7933,webNLG,Experience | Experience_skills | working in a product - centric organisation preferred,Experience working in a product-centric organisation preferred
7934,7934,webNLG,Previous experience | Experience_skills | analytical / insight role && Previous experience | Experience_skills | an, Previous experience in an analytical/insight role or able to demonstrate high analytical ability
7935,7935,webNLG,ability | knowledge_skills | Tableau && ability | knowledge_skills | interrogate and analyse data && Familiarity | knowledge_skills | PowerBI,"Familiarity with business intelligence and data visualisation tools such as PowerBI, Tableau, Qlikview, plus the ability to interrogate and analyse data"
7936,7936,webNLG,Ability | knowledge_skills | retail insurance && Ability | knowledge_skills | standard motor insurance sectors && an understanding | knowledge_skills | standard motor insurance sectors && Ability | knowledge_skills | work within a highly regulated sector with an,Ability to work within a highly regulated sector with an understanding of retail insurance and standard motor insurance sectors
7937,7937,webNLG,"Ability | knowledge_skills | work in a fast paced , agile environment","Ability to work in a fast paced, agile environment"
7938,7938,webNLG,Experience | Experience_skills | working in a corporate and / or structured environment,Experience of working in a corporate and/or structured environment is desirable
7939,7939,webNLG,Previous experience | Experience_skills | analytical / insight role && Previous experience | Experience_skills | an, Previous experience in an analytical/insight role or able to demonstrate high analytical ability
7940,7940,webNLG,ability | knowledge_skills | Tableau && ability | knowledge_skills | interrogate and analyse data && Familiarity | knowledge_skills | PowerBI,"Familiarity with business intelligence and data visualisation tools such as PowerBI, Tableau, Qlikview, plus the ability to interrogate and analyse data"
7941,7941,webNLG,Ability | knowledge_skills | retail insurance && Ability | knowledge_skills | standard motor insurance sectors && an understanding | knowledge_skills | standard motor insurance sectors && Ability | knowledge_skills | work within a highly regulated sector with an,Ability to work within a highly regulated sector with an understanding of retail insurance and standard motor insurance sectors
7942,7942,webNLG,"Ability | knowledge_skills | work in a fast paced , agile environment","Ability to work in a fast paced, agile environment"
7943,7943,webNLG,Experience | Experience_skills | partner," Experience partnering with service design, product design and UX design specialists on business and user research, journey maps, insights and opportunities and prototypes"
7944,7944,webNLG,Understanding | knowledge_skills | how && Understanding | knowledge_areas | how executives think && Understanding | knowledge_areas | what drives business value && Understanding | knowledge_areas | how they make decisions," Understanding of what drives business value, how executives think and how they make decisions"
7945,7945,webNLG,Ability | knowledge_skills | identify and acquire the right data set for the task at hand && Ability | knowledge_skills | identify relevant and inspiring best practices and tendencies across industries && Ability | knowledge_skills | get," Ability to get an in-depth understanding of the context of our client’s businesses and their industries, identify and acquire the right data set for the task at hand, and identify relevant and inspiring best practices and tendencies across industries"
7946,7946,webNLG,Ability | knowledge_skills | translate a design concept into a business case && Ability | knowledge_skills | go - to - market strategy," Ability to translate a design concept into a business case, understanding the cost structure, revenue model, business metrics and go-to-market strategy"
7947,7947,webNLG,Proficiency | knowledge_skills | design and collaboration tools ( i && Proficiency | knowledge_skills | spreadsheet," Proficiency with spreadsheet, design and collaboration tools (i"
7948,7948,webNLG,Ability | knowledge_skills | develop a strategy as well as && Ability | knowledge_skills | execute the tactical implementation of that strategy, Ability to develop a strategy as well as execute the tactical implementation of that strategy
7949,7949,webNLG,"Prior experience | Experience_skills | leading teams and && Prior experience | Experience_skills | enhancing team success through guidance , leadership and active participation in internal and external client project teams"," Prior experience leading teams and enhancing team success through guidance, leadership and active participation in internal and external client project teams"
7950,7950,webNLG,Ability | knowledge_skills | cultivate existing and new client relationships resulting in the sale of project work, Ability to cultivate existing and new client relationships resulting in the sale of project work
7951,7951,webNLG,Experience | Experience_skills | working with predictive analytics, Experience working with predictive analytics
7952,7952,webNLG,"Expert | knowledge_skills | managing and championing disability , accessibility , and adjustments in the workplace"," Expert in managing and championing disability, accessibility, and adjustments in the workplace"
7953,7953,webNLG,"Proven experience | Experience_skills | working with external accessibility support networks such as Access to Work , relevant charities and support agencies with the aim of broadening AXA ’ s access to these services and subject matter experts","Proven experience of working with external accessibility support networks such as Access to Work, relevant charities and support agencies with the aim of broadening AXA’s access to these services and subject matter experts"
7954,7954,webNLG,Experience | Experience_skills | navigating accessibility support networks to allow speedy adjustments and improvements to be made,Experience in navigating accessibility support networks to allow speedy adjustments and improvements to be made
7955,7955,webNLG,Proven experience | Experience_skills | improving accessibility within a large organisation,Proven experience in improving accessibility within a large organisation and particularly within the digital workplace
7956,7956,webNLG,familiarity | knowledge_skills | key statistical concepts && familiarity | knowledge_areas | key statistical concepts, Analytical experience and familiarity with key statistical concepts are essential and hands-on experience in some or all advanced analytical techniques (e
